Drug,Cell,IC50
762,SNB_19,-1.39891051033934
73754,MDA_MB_231,-0.628373542876526
606986,OVCAR_4,-1.10219177783003
734294,RPMI_8226,0.88633982712257
606985,COLO205,-0.451736321262126
95466,HCT_15,-0.38801435386333
102627,HT29,0.138073606278088
308847,CCRF_CEM,1.3385555896087
354646,RPMI_8226,0.274520143029452
134679,TK_10,-1.25755101062201
759263,HT29,-0.39620523875374
326231,OVCAR_4,0.955620300107244
725776,T47D,0.69869296437131
756660,U251,1.05386907761812
295500,UACC_62,0.829874763744794
759878,SK_OV_3,-0.0874592919324622
354258,OVCAR_8,0.326292109435523
329680,SK_MEL_5,-0.440491317655234
320846,EKVX,0.067281758782733
613327,OVCAR_3,-1.15141097625854
754230,SNB_75,-0.123942213298282
95382,TK_10,-2.36606005176279
698037,SK_MEL_5,-0.625518024523199
148958,HT29,1.05321015339749
344007,SNB_75,-0.0614959619448825
719276,UACC_257,-0.306142166162797
148958,SK_MEL_2,-0.340665965656188
351710,MCF7,-0.415577918368385
366140,SF_539,0.376422518917515
603074,NCI_H460,1.17568357394899
123127,HCC_2998,-0.68840833091407
352122,KM12,0.397461390141747
603076,CAKI_1,0.777830754319318
681633,SN12C,0.942282090725495
38721,COLO205,-0.406547013823084
681642,OVCAR_4,-1.51388717419226
6396,OVCAR_4,-0.797017233439358
681641,ACHN,0.897475291412313
77213,CCRF_CEM,-0.214839502486776
709237,HCT_15,-1.59092765558148
276382,SR,-0.322500818331913
710270,HCT_116,0.470371043325969
754365,HCT_15,0.70865202888756
606499,MALME_3M,-1.1868760030093
791785,DU_145,0.538379666981327
736202,SF_539,0.726783903156939
603076,786_0,1.0378172781665
697912,OVCAR_4,-0.729863676150121
758230,DU_145,0.561721608119328
767125,HOP_92,0.680599981666088
765775,SK_MEL_2,-1.82146032062181
697887,OVCAR_5,-0.420205159355687
344007,UACC_257,-0.755605669498099
606986,SK_MEL_2,-1.50641934777936
736202,M14,0.445958464319042
606498,RPMI_8226,0.226395012687053
759263,NCI_H460,0.881707223097678
264137,CCRF_CEM,0.348865253892353
105132,NCI_H322M,-0.826718580885456
681641,BT_549,-0.240018055072591
174121,HS578T,-1.57419213756281
606499,SK_OV_3,-0.43224274926456
25154,SF_268,0.623648782140392
337766,OVCAR_4,0.0154426790210943
374551,SK_MEL_5,-0.550207485669856
83142,SK_OV_3,0.309982810969942
606869,HOP_92,0.597223826307066
109724,MALME_3M,-0.62279475466463
603074,NCI_H322M,-0.791334564124323
606170,HCC_2998,-0.199937259390646
82151,HCT_15,-1.75739264810203
758667,SF_295,0.882924557115759
312887,NCI_ADR_RES,1.60625863490098
357704,MDA_MB_435,-0.198706359377484
735037,T47D,-0.0186976403256695
267469,HCC_2998,-0.672899521641405
758706,SR,0.271294924711246
357704,PC_3,-0.822752973545672
364830,HCT_15,-0.966882186898118
71851,NCI_H23,-0.195080016100697
176323,OVCAR_5,-0.510671776764581
354646,U251,0.0252809222509076
267469,A549,0.844088560830802
320846,SF_268,0.365107682314537
94600,U251,0.982183775503809
634724,EKVX,-1.9644831154369
89201,COLO205,-0.583260423940266
363812,SN12C,0.121262108070435
606172,HOP_62,1.12492986247618
606986,SNB_19,0.683262445045169
683557,OVCAR_5,-0.673776010533718
757087,HCT_15,-0.0571233758359558
125066,TK_10,-0.848854848214196
759195,OVCAR_4,-0.775160654317978
124463,NCI_ADR_RES,1.80531275170084
95382,NCI_H322M,-0.55192322760766
105014,HOP_62,0.752006315902668
163501,HL_60,-0.0535583522407176
368390,MALME_3M,-0.912812854299724
734294,HOP_62,-0.496672754105159
627505,SF_295,1.0516468328182
759195,OVCAR_8,-0.149735771524103
623017,HOP_92,0.7575456102508
757348,TK_10,0.456249942172904
352122,MDA_MB_231,-1.89114529319301
606499,MCF7,0.784539911803917
639186,MDA_MB_435,-0.803936956340797
694501,HOP_92,0.0425491253449492
610457,MDA_MB_231,-1.68689186380155
100880,IGROV1,-0.439767019077281
124463,OVCAR_4,-0.75341497828788
681645,CCRF_CEM,1.49036260857399
758423,CAKI_1,0.167021406257326
354646,A498,0.494100128583825
758667,SF_268,0.0431862073768481
38721,HOP_92,0.229782447983031
760419,BT_549,0.999215896969234
681632,NCI_ADR_RES,-0.35051437977798
109724,MOLT_4,1.82306234993469
759857,CCRF_CEM,1.48238545973765
757098,MDA_MB_435,-1.24772115979452
95441,NCI_H522,0.452749706225036
706744,SF_539,0.767593569594674
246131,SNB_75,-0.653994347087302
637651,HCC_2998,-0.270020222414463
9706,SN12C,0.550958398335744
725776,HOP_62,0.771818296634515
606499,NCI_ADR_RES,0.911850951340622
724998,HCT_15,-0.698282927193977
281612,CAKI_1,2.10697038678927
719276,SF_539,-0.306142166162797
610459,A498,-0.370432833658517
45388,KM12,-0.901036328321317
756717,A549,0.561781879940384
606869,SNB_75,0.0235950105289107
755880,OVCAR_4,-1.18372846709453
681632,SR,2.22361254015319
145668,BT_549,-1.61445712733026
89201,M14,0.312943732827696
728073,IGROV1,-0.628874636443567
754230,UACC_257,-0.0413762130384432
757036,UACC_62,0.376614543124722
757098,RXF_393,0.0291779412636178
736493,MOLT_4,1.43387678002935
656889,SNB_19,0.762119306501938
639174,SNB_19,0.46602874718628
369395,MALME_3M,-0.0597159427517864
603076,HT29,-1.10584057068605
710270,KM12,-0.563459765444251
736624,BT_549,-0.611233456144058
102627,LOXIMVI,1.03081621317811
105132,SNB_75,1.04674025794104
754365,NCI_H226,-0.164382920894837
629971,HOP_62,0.776627253652153
279836,MALME_3M,-0.764686423976445
126771,SW_620,-0.0203227520261468
123127,SK_MEL_5,0.551687731672713
246131,HOP_62,0.690913507886625
34462,OVCAR_5,-0.353022175250595
95441,RXF_393,0.0665286972564599
759195,SW_620,0.727950277478234
767125,SR,3.02097701358672
737518,MDA_MB_231,-1.10470105299661
218321,HCT_116,-0.1752111200945
102627,HOP_92,0.0999662114370732
629971,786_0,0.828540282305891
759155,OVCAR_4,-0.618873200263067
276382,HOP_92,1.21223236303838
759263,OVCAR_5,-1.05053459207578
71795,RPMI_8226,0.413344012737278
320846,T47D,-0.655844161210014
134679,OVCAR_3,-0.183512095799615
357704,786_0,1.06089352097108
279836,HCT_15,-0.656441913890363
757098,BT_549,-0.452313297025592
758255,LOXIMVI,0.968236699247833
26271,A549,-0.23263530165963
279836,SF_539,1.10376389858043
105014,CAKI_1,0.928818677657129
683557,ACHN,1.16002165344826
256439,OVCAR_5,-0.907395316428819
683556,SK_OV_3,-0.783990528950106
26271,SNB_19,-0.23263530165963
740521,BT_549,0.181167537559248
141549,SK_MEL_5,0.515479460647163
167780,NCI_ADR_RES,-1.24943218347502
105132,OVCAR_5,-0.811295591762757
710270,TK_10,-1.41679859611601
163501,U251,0.235181120079956
118218,OVCAR_3,-0.83404892793457
789797,CCRF_CEM,-0.600010833210649
757348,HOP_92,1.30577518480999
156303,MALME_3M,0.163007347518588
276382,RXF_393,1.22878057124823
3053,MCF7,1.07040718312332
82151,IGROV1,-0.0064865811524269
71795,UACC_257,-1.51180647997509
256942,MALME_3M,0.562944590534941
79037,HCT_116,-0.0735408758273158
134727,NCI_H23,1.62051437292097
755384,SK_OV_3,0.233464840717753
639186,SF_295,1.48895433640024
736198,T47D,0.632035014077801
374551,786_0,0.299099332764767
353451,MDA_MB_231,-0.890265343094758
156303,SNB_19,0.25074036375633
143020,HCC_2998,0.359054114172907
755985,HL_60,-0.17469871597253
758255,M14,0.215084716242729
681633,HCC_2998,-1.09373412980257
758612,SNB_19,-0.168413124200149
25154,SF_295,0.136029851076341
637651,DU_145,-0.302852019537979
6396,NCI_H23,0.669523472340864
683556,HCC_2998,-0.681411949768349
374551,NCI_H23,0.39092481129607
609699,HT29,-0.386061884886982
143095,RXF_393,-0.254036907782061
758706,MDA_MB_435,-0.889407444508235
637037,HCT_116,-0.191202177683093
353451,U251,0.924878640395773
683558,PC_3,-0.386284688738372
708298,T47D,0.705305677881251
163501,CAKI_1,0.462788971414553
256439,SF_539,0.542117798745478
681637,SK_MEL_28,-1.69489925234836
772992,OVCAR_5,0.0302820906804935
740268,OVCAR_5,-0.567944868106822
784722,DU_145,0.387815085813009
118994,SK_MEL_2,-0.0309652517711978
681638,KM12,-0.894878580813645
134033,HOP_62,0.115911024431659
740,CCRF_CEM,0.662161131650171
606170,HOP_62,-0.199937259390646
71261,MOLT_4,0.652761207374256
26271,UO_31,-0.23263530165963
736198,786_0,0.784021044505195
354258,SF_539,-0.59094106082144
32065,SNB_75,-0.158365469936881
256927,786_0,-0.0227916971668461
603074,HT29,-0.546380884084075
656889,LOXIMVI,0.813009529506116
609699,UO_31,0.271812279082483
143095,CAKI_1,0.906349905294705
734294,CAKI_1,0.891981134292497
616348,MDA_MB_231,-1.44181604634515
629971,SF_295,0.863099745803656
79037,NCI_H522,1.29911887953426
755985,OVCAR_4,-0.17469871597253
606172,PC_3,-0.565060924532835
51143,RXF_393,-0.223329712690429
643833,SK_MEL_5,0.294036996886013
719276,ACHN,-0.306142166162797
758251,IGROV1,-0.13148448463534
740268,UO_31,0.332623351659656
176323,EKVX,-1.43470926160622
63878,786_0,0.832490414121951
759614,NCI_H226,0.698833222884198
320846,SF_539,1.60862883235209
755985,SNB_75,-0.17469871597253
736624,MCF7,0.0517905817373801
51143,SK_OV_3,-1.02972633856925
762,HT29,-0.265967769611287
352299,HL_60,-1.18106788507241
638066,RPMI_8226,0.243395963193497
637037,U251,-0.262410732168161
320846,UACC_257,-1.03047614365139
268242,ACHN,0.53980432421202
256927,MDA_MB_231,-0.841241783942952
725776,HCT_15,-0.90681158372791
758423,BT_549,-0.33340208155995
105132,NCI_H460,1.66108464470166
107124,SF_539,1.00815489821993
56410,TK_10,-1.06614026370071
82151,MDA_N,-0.598906252041263
762,NCI_H522,1.13988842219556
19893,CAKI_1,0.957389056180869
95466,T47D,-1.33352575004906
768112,K_562,-0.0943533863377085
759878,NCI_ADR_RES,-0.321314601453403
758667,M14,-0.0027582574025202
256942,DU_145,-0.563004918536206
249992,RPMI_8226,0.233501917100543
610459,786_0,0.897947893102214
279836,786_0,1.10376389858043
184692,MALME_3M,-0.169694534845075
759857,COLO205,0.329629868614544
767125,DU_145,0.893062513296273
45388,MDA_MB_435,-0.445368564150126
735037,SW_620,0.279510444362938
765775,HCC_2998,-1.89649198764507
603076,OVCAR_4,-1.01256626143128
38721,LOXIMVI,-0.306170696217448
610457,OVCAR_3,-1.13665576090642
169780,SR,1.21664996466638
758706,HCC_2998,-0.876368608846986
618939,OVCAR_5,-0.664315347297288
143095,OVCAR_5,-1.26829996545056
1390,PC_3,0.534589355067513
303812,RXF_393,-0.29382751560335
126771,IGROV1,0.371094352609119
681642,OVCAR_3,-0.924092846819796
364830,UACC_62,1.0431781106156
63984,OVCAR_3,-0.0656883941574249
77213,HCT_15,-0.214839502486776
256439,A498,0.316524048759574
63984,NCI_H322M,0.419485263222804
618939,SF_268,0.636701516731118
154948,HL_60,1.0221733028357
154948,OVCAR_8,-0.0149715367768785
296934,RPMI_8226,-0.427961415280643
77213,SN12C,-0.214839502486776
737518,MOLT_4,1.39079092682375
107124,HCC_2998,-0.36124461841739
694501,MCF7,0.261119364119357
218321,A498,-0.16405399072796
694501,NCI_H226,-0.304513285818681
610457,BT_549,-0.566791394092929
610457,PC_3,-0.407915688512913
759155,CCRF_CEM,1.0405915290963
178248,DU_145,-0.091708093714436
153353,SF_539,-0.0966398991716548
681640,CAKI_1,0.950842782428964
25154,NCI_H460,2.55169903684619
82151,MOLT_4,1.56333200451666
759614,NCI_ADR_RES,0.154272194109449
757098,SF_539,1.02650924007301
758251,NCI_ADR_RES,-0.208566916637096
241240,UO_31,-0.703507674587384
71851,CCRF_CEM,1.65372965835594
127716,HL_60,-0.348175576607663
758706,SW_620,-0.281685928662359
755985,T47D,-0.17469871597253
351710,HOP_62,0.746743642723161
295500,OVCAR_5,-0.28620222348208
363812,SF_268,-0.0541175382593383
736198,NCI_H23,-0.0530989028924605
71261,OVCAR_8,0.782093826548735
354646,CCRF_CEM,-0.341846693942699
102627,M14,-0.200061815156642
256927,RPMI_8226,0.164106159989179
139105,UO_31,-1.6884690486006
772992,SF_268,0.263434221183524
740645,K_562,0.40569235538368
759878,UACC_62,1.08917556594279
752,COLO205,-0.276729738012473
71851,NCI_H226,-1.50830226798983
765775,NCI_H23,0.79220744125888
153353,SK_MEL_5,0.848070001515648
754771,A498,0.129916328540586
3088,UACC_257,-0.557029729317744
758255,KM12,-0.425320941159047
633782,A549,-0.312571917157466
610459,OVCAR_8,-0.107146246379828
754230,MALME_3M,-2.74919536583756
125066,NCI_H23,0.370309349514716
374028,HCT_15,-1.14798000868219
784722,SNB_19,0.555915356778009
606499,SK_MEL_28,-1.07292585764792
409962,HT29,-0.412946971445915
34462,HOP_62,0.452739887003157
1895,ACHN,2.03249418170924
118218,IGROV1,-0.743069400553119
357704,SNB_75,0.831686895658407
767125,T47D,-0.694223500539556
14229,SNB_19,-1.99644082648752
725776,MCF7,0.678723163137786
610457,A498,-0.207706706569051
32065,A549,0.265478184622548
163501,MOLT_4,0.108464233976753
125066,BT_549,-0.723339974027285
758671,NCI_H322M,-0.294520536401415
32065,SF_295,0.544692863415133
337766,SF_539,0.126203718460709
603071,HCT_15,-1.09634021336344
747856,OVCAR_8,-0.862159458249807
673596,UACC_257,-0.746123594685411
681637,MDA_MB_231,-1.63552270768132
182986,SN12C,0.822328143606121
681646,NCI_H23,0.402047503849486
26271,NCI_H23,-0.23263530165963
271674,DU_145,-0.817628573890414
256927,LOXIMVI,0.899505539377337
256439,MALME_3M,0.949083564758532
755384,NCI_H322M,-0.796650478493319
759878,SF_268,0.809633059021033
295499,MDA_MB_231,-1.40188419295607
681644,SK_MEL_28,-0.915539183195774
182986,RXF_393,-0.382842032643474
314622,NCI_H460,1.74913446167843
740,BT_549,-0.877266832575079
656889,SW_620,-0.699493350370821
606172,EKVX,-1.36333738284531
754366,EKVX,-1.23742055889628
681640,HCT_116,0.0582095761605826
369100,A498,-0.159944826965436
169780,SK_OV_3,-1.01531352609499
603076,SK_MEL_2,-1.02447880793567
104800,UACC_257,-0.749419223923987
295500,NCI_H23,0.466292268684853
721517,HOP_62,0.392853050947845
606986,SF_268,0.683262445045169
698037,HS578T,-0.625518024523199
82151,SF_295,0.394481712299553
8806,NCI_ADR_RES,-0.367295226051901
132483,DU_145,0.457680130296661
754230,HL_60,0.40363781161264
627505,NCI_H322M,0.496617398327051
169780,NCI_H226,0.531320979265641
606170,SN12C,-0.199937259390646
760419,EKVX,-1.22632221706313
768112,SNB_75,0.466486001377362
102627,OVCAR_5,-0.737570087914136
755880,PC_3,-1.18493041155448
681638,K_562,0.440777435212578
364830,HCC_2998,-0.857795101748138
791785,MOLT_4,3.89883965099694
643833,OVCAR_4,-1.23713994744446
710270,ACHN,0.470371043325969
134033,RXF_393,-2.01499296952315
681635,UACC_62,0.845850188026829
94600,SK_OV_3,0.374848544626119
104800,MCF7,1.02432893534219
343499,NCI_H322M,-1.83743233319192
156303,PC_3,-0.951360107471994
303812,OVCAR_5,-0.743817308651104
126771,A498,-0.967832792536243
755841,OVCAR_3,0.331203960070466
135758,M14,0.746713647058225
736624,NCI_H322M,-0.953035396142552
25154,OVCAR_5,-0.5101123758326
754365,SK_OV_3,-0.845436353790216
269148,NCI_H460,2.47130459802436
681645,U251,0.961726331728438
167780,CAKI_1,1.1516706700347
409962,DU_145,-1.278499094022
123127,HOP_62,0.384966583606452
344007,TK_10,-0.827406359589023
603074,SK_MEL_2,-1.35582706585654
6396,OVCAR_5,-0.575230042439817
364830,CAKI_1,0.907461310037002
14229,OVCAR_8,0.750582795913605
736624,SK_MEL_2,-1.47542245025736
148958,NCI_H322M,-1.02358003313395
606170,HL_60,-0.199937259390646
681636,NCI_H322M,-0.577483865705198
153353,UACC_257,-1.00981028465552
708298,K_562,-0.128036877459409
256927,HOP_92,-0.373386449807656
759263,786_0,0.756571469964001
758706,SK_MEL_5,0.0744486239048202
109724,RXF_393,-0.446797368191951
740645,HT29,0.0885281768265633
757087,SF_539,0.753418498421809
71261,ACHN,-0.0796871129272453
752,A498,-1.31452685916196
629971,SN12C,0.873820261825256
759614,M14,1.37867348391929
698037,MDA_MB_231,-0.0314413290658467
719276,CAKI_1,-0.306142166162797
56410,NCI_H23,1.04216820208686
85998,SN12C,-0.193756367959683
606497,DU_145,1.1252519983426
681635,SR,0.845850188026829
724998,MOLT_4,1.77087013153292
366140,OVCAR_4,-0.126290980141378
14229,EKVX,-1.75545008923687
683556,SW_620,0.201548314661825
354258,U251,-1.0270467673957
606986,MCF7,0.687268028346215
141540,U251,0.772725870418188
728073,MALME_3M,-0.571878623932065
681639,SF_268,1.14270765310821
164011,HCT_15,-1.57479308601706
302991,HOP_92,-0.178801592075753
296934,UO_31,-0.709461133855779
369100,LOXIMVI,0.673317253835883
249910,RXF_393,0.594019101787377
154948,CCRF_CEM,1.66695873995782
728073,T47D,-0.125006303736688
301739,NCI_H322M,-0.812018144892351
268242,SK_MEL_28,-1.157760838021
132483,SF_539,-0.367953547419428
34462,SK_OV_3,-0.508489020634664
758423,SW_620,0.291188029063801
63878,SK_MEL_5,-0.176855878393348
757087,MDA_MB_231,-1.74765549569529
606499,SR,1.74692116651639
281612,UACC_62,0.2629389013738
610458,OVCAR_3,-1.4436122140271
765396,BT_549,-0.585940457436942
736201,OVCAR_4,-1.2754829761761
758667,HOP_62,0.725154490920656
603076,LOXIMVI,0.959582975047407
754230,SW_620,0.40363781161264
176323,SK_MEL_28,-1.48803680424203
721517,RPMI_8226,1.95341783383082
143020,SR,-1.86255101369157
736624,MDA_MB_231,-1.70758804737848
634724,MALME_3M,-0.122925300715559
759263,HOP_92,0.213390745096601
249910,NCI_H322M,-0.779266419203346
172112,A549,0.0060202551943824
71261,EKVX,0.324973127526662
755880,HCT_15,-0.505395825656034
366140,RXF_393,-0.0901994346109264
681637,SR,1.56948417503974
363812,ACHN,0.53324801774629
338947,LOXIMVI,2.12767264692122
681643,SN12C,0.924602004465525
754366,SF_539,-0.0719477690866234
757804,EKVX,-1.63357636839199
637651,MCF7,-0.19778680075605
603077,NCI_H322M,-0.800002353320542
681638,OVCAR_8,0.2136128501026
673596,SW_620,0.27249943884078
610459,T47D,0.51937279895393
174121,SR,0.876082910035312
767125,NCI_H522,-0.694223500539556
71851,CAKI_1,0.334781987392872
281612,EKVX,0.0172806605710825
526598,UACC_257,-0.0127204967712228
754365,NCI_H522,0.584999815363582
734294,SF_295,0.65339683651258
3053,M14,-0.785196475120834
134727,PC_3,0.317200498619002
681645,LOXIMVI,0.968075318818231
337766,SN12C,0.230964488283313
83142,OVCAR_3,-0.414318387168972
134727,SNB_75,0.28633807742817
182986,SK_MEL_2,-0.497357221039637
639174,DU_145,0.772650325246932
71795,OVCAR_8,0.572453075911855
753686,LOXIMVI,0.140290703972014
755384,CAKI_1,1.33612559414142
759857,SF_295,-0.389009534491
182986,NCI_H226,-0.286779661105194
606499,EKVX,-1.20047545448535
100880,MDA_MB_435,-0.620069284173512
606499,HOP_62,1.2306181452416
755985,HCT_15,-0.17469871597253
156303,LOXIMVI,0.503143915812673
32065,HCT_116,-0.338599386051509
125066,SN12C,0.172591773631973
610456,EKVX,-1.2950468410149
719276,NCI_H226,-0.306142166162797
320846,HS578T,0.423590235690285
138783,HOP_62,0.128621694006681
249910,NCI_H522,0.569952235569272
134033,SN12C,0.139193486670304
32065,NCI_H23,-0.159173724378924
681644,COLO205,-1.49416702578747
754365,CAKI_1,0.686266777428507
174121,OVCAR_8,0.469242893976187
295501,A498,-0.0947996715396117
156303,OVCAR_4,-1.2459151057301
95441,HOP_92,0.0396826812861982
25154,MDA_MB_231,-0.7460854935678
138783,OVCAR_4,-0.679408536561306
143020,A498,0.43446423459556
85998,M14,-0.183593010454362
176323,SN12C,0.758322083977021
83142,DU_145,0.129140104319198
132313,NCI_H23,0.403194371805559
791785,HCT_15,-0.717086101390891
264137,NCI_H322M,0.155989385495928
759614,NCI_H322M,-0.173359710326572
111533,LOXIMVI,0.527220421231095
126771,786_0,0.473843697113987
755384,TK_10,-0.796650478493319
314622,HCT_15,-0.904513485338594
301739,MDA_MB_435,-1.29295411738672
758255,HOP_92,0.810258144064272
143095,SF_295,0.697419896079074
89201,NCI_ADR_RES,-0.0189598093070638
755841,BT_549,0.331203960070466
1895,OVCAR_8,0.392517866891642
122819,SK_MEL_28,-0.780241391406844
754771,KM12,0.538023195475058
724998,HS578T,-1.27038321181201
3053,HCT_15,-1.80639775805088
681634,HL_60,0.798540541793573
73754,NCI_H23,-0.0799809783655722
132313,ACHN,1.46716680819976
125066,K_562,-0.817470220320039
638066,SK_MEL_2,-0.611325863168433
24559,NCI_H522,0.284610504158333
134033,U251,0.744725585867034
681644,RPMI_8226,-0.294990987226126
627505,NCI_H226,1.09428713356587
32065,MALME_3M,-0.509618184856806
139105,IGROV1,0.793370727970868
344007,SK_MEL_2,-0.617381564318769
104800,SNB_75,0.538531513857537
122819,A549,0.536232737701099
256927,HCT_15,-0.183419828063089
754365,HS578T,-1.02664760002206
606497,HS578T,-2.4124016833048
609699,SK_MEL_2,-1.45870621096502
616348,RXF_393,-0.910918861615177
368390,HCC_2998,-1.01838050395499
337766,NCI_H322M,0.2096588930692
71851,IGROV1,-0.202982073283036
374028,MALME_3M,-0.836678512099415
755,KM12,-0.217658639777192
634724,SF_539,0.760261309159148
95441,MDA_MB_231,-0.168997571157281
6396,MDA_MB_231,-0.949676198766871
758255,NCI_H522,0.40008263380046
681640,RXF_393,0.551581732248315
24559,HL_60,-0.0133089992533657
56410,COLO205,-0.132101555357803
352122,OVCAR_3,-0.332727610422528
683556,HCT_116,0.539885426647968
762,TK_10,-0.529810447015845
73754,K_562,-0.0766598716217586
45388,SNB_75,0.0446958039523969
266046,SR,1.2843929342946
752,UACC_62,0.613735165833367
759614,SW_620,-0.0787408163975709
148958,HL_60,-0.254435084957622
740268,MALME_3M,-0.966512105064318
73754,RXF_393,0.778616324645745
326231,MDA_N,-0.481490995155557
134727,NCI_H322M,-0.566631945778258
754366,K_562,0.646186070287644
759857,MDA_MB_231,-1.09666076494191
63878,U251,0.0187674259836947
9706,UACC_62,0.925616753508426
3088,MCF7,0.685875660331026
639174,OVCAR_4,-1.04092234253012
681640,LOXIMVI,0.874187928334898
102627,CAKI_1,0.725517575476509
673596,A498,0.0698008178756289
267469,MOLT_4,1.36549039714803
618939,SNB_75,0.0562933760846092
759878,MALME_3M,-0.719873542986111
697912,NCI_H226,-0.35410426361013
740645,SN12C,0.262539113215169
9706,SNB_75,-0.0379176352210954
681636,EKVX,-1.39212586736348
329680,SF_295,0.779158495493165
759857,SK_MEL_2,-1.58637737760777
757087,EKVX,-0.931947872562355
303812,NCI_H23,0.330527726318181
295501,HT29,-0.276964569496039
618939,RPMI_8226,-0.0820606352648403
368390,PC_3,0.848061560182355
89201,RXF_393,-0.0111389623449059
681636,SK_MEL_2,-1.47583982774988
755,HT29,0.0573613772345726
681638,RXF_393,0.126050791527858
145668,M14,0.967774029254396
276382,IGROV1,-0.522179066721817
762,SK_MEL_5,-0.174881049955833
141540,BT_549,0.15308100226594
73754,UO_31,-1.01985134233425
38721,SF_539,-0.0423006956382249
301739,NCI_H522,0.0947142944330081
73754,MALME_3M,-0.115354513949876
127716,RPMI_8226,-0.36332306407169
740,HOP_62,0.520053705667377
241240,HOP_62,-0.388124732276683
134033,SNB_75,-1.15328560533362
694501,NCI_H23,0.878550866520646
353451,HL_60,1.58004892625361
682298,NCI_H460,2.37262937422908
736202,ACHN,0.722849772373011
409962,NCI_H322M,-1.78980728598943
789797,SF_295,-0.674450528712846
603071,HS578T,-2.31221356646099
784722,SW_620,0.769989484560861
753686,K_562,-0.456751119094574
71261,UACC_62,0.954382082030214
268242,UACC_62,-0.233721670822116
736493,MDA_MB_435,-0.567706514535286
725776,IGROV1,-0.955321087188372
606985,HCT_15,-0.923458952178756
752,OVCAR_3,0.356077371843856
287459,MCF7,1.50732296515987
757098,M14,0.0089136944218498
148958,HCC_2998,2.84959002813642
167780,SF_295,-0.261286667758257
295500,OVCAR_4,-1.07039587169113
118218,HCT_15,-0.590444912346546
354258,A498,-0.701139456913792
127716,SF_295,-0.37383556613794
141549,RXF_393,-0.720103991274811
740645,SW_620,0.383120818733451
681639,OVCAR_4,-1.14369471495453
164011,MALME_3M,0.634476582969045
264137,SNB_19,1.18577879395579
184692,SK_MEL_2,-1.72102995334453
724998,SR,2.23274028967782
758251,SK_MEL_28,-0.676741009658685
268242,HS578T,-0.329919811009436
118218,SN12C,1.27373772379238
627505,ACHN,-1.0550454663127
783107,COLO205,0.699839051773933
354258,HS578T,-1.43405480557873
603071,MALME_3M,-0.685756101632652
681644,RXF_393,0.574749482455965
141549,UACC_257,-1.3256275370298
143020,SK_MEL_28,0.556020398513504
172112,LOXIMVI,0.192828139079097
32065,SK_OV_3,-0.808292895209033
725776,RXF_393,-1.23868954886868
758251,SK_OV_3,-0.149561176025391
768593,RPMI_8226,1.04816853219813
758423,MDA_MB_435,-1.53031829971901
721517,SF_539,1.86760386972897
249992,PC_3,-0.18611188611276
56410,UACC_62,1.2385181249074
63878,SF_539,-0.348633788434337
153353,HCT_15,0.693974634614498
633782,OVCAR_4,-1.24978510688885
63984,SK_OV_3,-0.422104483686137
268242,SNB_75,-0.793773083247928
353451,KM12,-0.515256634110473
758706,K_562,-0.606981318227183
134033,LOXIMVI,0.920021909019434
100880,OVCAR_8,0.257666090978456
758667,RXF_393,-0.279869724796907
759614,OVCAR_4,-1.94199728248302
758671,OVCAR_5,-1.22300452146192
312887,DU_145,0.798218729478635
681633,NCI_ADR_RES,0.232135248283182
79037,CAKI_1,-0.598023878187018
409962,MOLT_4,0.907617978428436
758612,T47D,-0.126880973370778
338947,UACC_257,0.476767508007249
118218,SK_OV_3,0.183065335224337
139105,HOP_92,-1.03761332118042
682298,IGROV1,0.38886242436924
143020,RXF_393,0.440985882546976
320846,SK_OV_3,-0.319422355610896
95678,CAKI_1,0.79912052535917
681633,BT_549,-0.340861930510323
83142,SNB_75,0.69046946913797
768112,CAKI_1,0.567442283609861
312887,U251,-0.971334544409683
719627,CAKI_1,-0.291322917982348
609699,K_562,0.0651478656986945
19893,EKVX,-1.68942217358796
634724,UO_31,0.696106045998487
301739,HS578T,-0.293050442174304
740521,MCF7,0.508004269921078
246131,UACC_257,-0.866163908749761
63984,NCI_H226,-1.26171026551045
32065,SNB_19,-0.857313855607583
95466,OVCAR_3,-1.19854059358618
760419,OVCAR_3,0.329508553955783
734294,BT_549,-1.07788116163276
638066,HS578T,1.370944354677
368390,MDA_MB_435,0.412639505616133
760419,NCI_ADR_RES,-0.140257201066244
758423,SF_539,0.287372468912212
681632,MCF7,0.424338262234733
143095,HL_60,0.815428812611214
276382,NCI_ADR_RES,0.646181533451871
6396,HOP_92,-0.502959731969899
681644,786_0,0.639342464487626
105014,CCRF_CEM,1.95696145871377
107392,EKVX,-1.02256049182022
757098,SF_268,0.871759225412743
337766,M14,-0.246790574645456
791785,ACHN,0.673127946349773
627168,SK_MEL_5,0.171047235100607
683555,SK_MEL_5,0.601034495177273
606497,KM12,-0.570256185763197
759614,SK_MEL_28,-2.01421761084506
633782,OVCAR_8,0.509582619797618
639186,NCI_H522,-0.803936956340797
758671,NCI_H226,0.227804867313096
758255,NCI_H460,2.03555970358788
124463,HCT_116,-0.0149927233993501
349174,SN12C,1.18393629086012
629971,SK_OV_3,0.297196696051898
639186,786_0,1.5500134330512
681638,SK_MEL_28,-1.20035724611355
752,HCT_116,0.588881580401553
178248,SN12C,-0.267522714973317
760419,NCI_H322M,-1.8711805525544
681633,LOXIMVI,0.654855516597918
603071,A549,0.0493112337943169
